label,file,fps,frame_count,duration_sec,width,height,file_size_mb
A,A_75.mp4,30.0,151,5.033333333333333,512,512,0.775
A,A_76.mp4,30.0,125,4.166666666666667,512,512,0.387
A,A_77.mp4,30.0,151,5.033333333333333,512,512,0.746
A,A_78.mp4,30.0,152,5.066666666666666,512,512,1.047
A,A_79.mp4,30.0,150,5.0,512,512,0.43
A,A_8.mp4,30.0,149,4.966666666666667,512,512,0.413
A,A_80.mp4,30.0,115,3.8333333333333335,512,512,0.345
A,A_82.mp4,30.0,152,5.066666666666666,512,512,0.856
A,A_84.mp4,14.916666666666666,67,4.4916201117318435,1280,720,2.385
A,A_85.mp4,30.0,152,5.066666666666666,512,512,0.766
A,A_87.mp4,30.0,153,5.1,512,512,1.907
A,A_88.mp4,30.0,55,1.8333333333333333,1920,1080,3.992
A,A_9.mp4,30.0,104,3.466666666666667,1920,1080,7.435
A,A_90.mp4,30.0,56,1.8666666666666667,1920,1080,4.098
A,A_91.mp4,14.916666666666666,65,4.357541899441341,1280,720,2.31
A,A_93.mp4,14.985014985014985,57,3.8038,1280,720,2.043
A,A_94.mp4,14.985014985014985,96,6.4064000000000005,1280,720,3.334
A,A_96.mp4,30.0,67,2.2333333333333334,1920,1080,4.948
A,A_97.mp4,30.0,150,5.0,512,512,0.445
A,A_98.mp4,30.0,62,2.066666666666667,1920,1080,4.437
A,A_99.mp4,14.916666666666666,70,4.692737430167598,1280,720,2.485
B,B_1.mp4,30.0,150,5.0,512,512,0.434
B,B_10.mp4,30.0,91,3.033333333333333,1920,1080,6.548
B,B_100.mp4,30.0,100,3.3333333333333335,1920,1080,7.452
B,B_11.mp4,30.0,150,5.0,512,512,0.42
B,B_12.mp4,30.0,151,5.033333333333333,512,512,0.421
B,B_13.mp4,30.0,151,5.033333333333333,512,512,0.457
B,B_14.mp4,30.0,151,5.033333333333333,512,512,0.689
B,B_15.mp4,30.0,88,2.933333333333333,1920,1080,6.287
B,B_16.mp4,30.0,151,5.033333333333333,512,512,0.425
B,B_17.mp4,30.0,152,5.066666666666666,512,512,1.134
B,B_18.mp4,30.0,78,2.6,1920,1080,5.644
B,B_19.mp4,30.0,149,4.966666666666667,512,512,0.367
B,B_2.mp4,30.0,152,5.066666666666666,512,512,0.676
B,B_20.mp4,30.0,151,5.033333333333333,512,512,0.487
B,B_21.mp4,30.0,153,5.1,512,512,1.049
B,B_22.mp4,30.0,151,5.033333333333333,512,512,0.68
B,B_23.mp4,30.0,150,5.0,512,512,0.728
B,B_24.mp4,30.0,152,5.066666666666666,512,512,0.807
B,B_25.mp4,30.0,152,5.066666666666666,512,512,0.51
B,B_26.mp4,30.0,99,3.3,1920,1080,7.25
B,B_27.mp4,14.916666666666666,88,5.899441340782123,1280,720,3.024
B,B_28.mp4,30.0,81,2.7,1920,1080,5.918
B,B_29.mp4,30.0,73,2.433333333333333,1920,1080,5.257
B,B_3.mp4,30.0,151,5.033333333333333,512,512,0.708
B,B_30.mp4,30.0,151,5.033333333333333,512,512,0.437
B,B_31.mp4,30.0,64,2.1333333333333333,1920,1080,4.605
B,B_32.mp4,30.0,151,5.033333333333333,512,512,0.692
B,B_33.mp4,30.0,153,5.1,512,512,1.475
B,B_34.mp4,30.0,78,2.6,1920,1080,5.801
B,B_35.mp4,30.0,151,5.033333333333333,512,512,0.487
B,B_36.mp4,30.0,150,5.0,512,512,0.944
B,B_37.mp4,30.0,152,5.066666666666666,512,512,0.88
B,B_38.mp4,14.985014985014985,66,4.4044,1280,720,2.309
B,B_39.mp4,30.0,153,5.1,512,512,1.682
B,B_4.mp4,30.0,153,5.1,512,512,1.236
B,B_40.mp4,30.0,151,5.033333333333333,512,512,0.908
B,B_41.mp4,30.0,143,4.766666666666667,512,512,0.424
B,B_42.mp4,30.0,151,5.033333333333333,512,512,1.063
B,B_43.mp4,30.0,140,4.666666666666667,512,512,0.408
B,B_44.mp4,30.0,152,5.066666666666666,512,512,0.875
B,B_45.mp4,30.0,151,5.033333333333333,512,512,0.695
B,B_46.mp4,30.0,153,5.1,512,512,1.814
B,B_47.mp4,30.0,152,5.066666666666666,512,512,0.956
B,B_48.mp4,30.0,152,5.066666666666666,512,512,1.161
B,B_49.mp4,30.0,151,5.033333333333333,512,512,0.667
B,B_5.mp4,30.0,152,5.066666666666666,512,512,0.773
B,B_50.mp4,30.0,151,5.033333333333333,512,512,0.643
B,B_51.mp4,30.0,151,5.033333333333333,512,512,0.442
B,B_52.mp4,30.0,151,5.033333333333333,512,512,0.729
B,B_53.mp4,14.916666666666666,90,6.033519553072626,1280,720,3.109
B,B_54.mp4,14.916666666666666,72,4.826815642458101,1280,720,2.499
B,B_55.mp4,14.916666666666666,71,4.75977653631285,1280,720,2.47
B,B_56.mp4,30.0,151,5.033333333333333,512,512,1.321
B,B_57.mp4,14.916666666666666,82,5.4972067039106145,1280,720,2.853
B,B_58.mp4,30.0,83,2.7666666666666666,1920,1080,5.95
B,B_59.mp4,30.0,150,5.0,512,512,0.476
B,B_6.mp4,30.0,152,5.066666666666666,512,512,0.517
B,B_60.mp4,30.0,150,5.0,512,512,0.445
B,B_61.mp4,30.0,150,5.0,512,512,0.449
B,B_62.mp4,30.0,151,5.033333333333333,512,512,0.697
B,B_63.mp4,30.0,151,5.033333333333333,512,512,0.462
B,B_64.mp4,30.0,151,5.033333333333333,512,512,0.462
B,B_65.mp4,30.0,83,2.7666666666666666,1920,1080,6.127
B,B_66.mp4,14.985014985014985,79,5.271933333333333,1280,720,2.732
B,B_67.mp4,30.0,151,5.033333333333333,512,512,1.105
B,B_68.mp4,30.0,84,2.8,1920,1080,5.972
B,B_69.mp4,30.0,151,5.033333333333333,512,512,1.063
B,B_7.mp4,30.0,152,5.066666666666666,512,512,0.937
B,B_70.mp4,30.0,152,5.066666666666666,512,512,0.517
B,B_71.mp4,30.0,115,3.8333333333333335,512,512,0.394
B,B_72.mp4,30.0,89,2.966666666666667,1920,1080,6.374
B,B_73.mp4,30.0,151,5.033333333333333,512,512,1.2
B,B_74.mp4,30.0,152,5.066666666666666,512,512,1.161
B,B_75.mp4,30.0,152,5.066666666666666,512,512,0.689
B,B_76.mp4,30.0,151,5.033333333333333,512,512,0.68
B,B_77.mp4,30.0,89,2.966666666666667,1920,1080,6.31
B,B_78.mp4,30.0,153,5.1,512,512,1.582
B,B_79.mp4,30.0,152,5.066666666666666,512,512,1.134
B,B_8.mp4,30.0,152,5.066666666666666,512,512,0.51
B,B_80.mp4,14.985014985014985,56,3.7370666666666668,1280,720,1.967
B,B_81.mp4,30.0,151,5.033333333333333,512,512,1.2
B,B_82.mp4,30.0,151,5.033333333333333,512,512,0.421
B,B_83.mp4,30.0,151,5.033333333333333,512,512,0.437
B,B_84.mp4,30.0,151,5.033333333333333,512,512,0.871
B,B_85.mp4,30.0,152,5.066666666666666,512,512,1.284
B,B_86.mp4,30.0,114,3.8,512,512,0.363
B,B_87.mp4,30.0,151,5.033333333333333,512,512,0.457
B,B_88.mp4,30.0,151,5.033333333333333,512,512,0.681
B,B_89.mp4,14.985014985014985,100,6.673333333333334,1280,720,3.429
B,B_9.mp4,30.0,148,4.933333333333334,512,512,0.446
B,B_90.mp4,14.985014985014985,66,4.4044,1280,720,2.337
B,B_91.mp4,30.0,151,5.033333333333333,512,512,0.442
B,B_92.mp4,30.0,77,2.566666666666667,1920,1080,5.639
B,B_93.mp4,30.0,150,5.0,512,512,0.427
B,B_94.mp4,30.0,80,2.6666666666666665,1920,1080,5.668
B,B_95.mp4,30.0,151,5.033333333333333,512,512,1.105
B,B_96.mp4,30.0,153,5.1,512,512,1.236
B,B_97.mp4,30.0,151,5.033333333333333,512,512,0.694
B,B_98.mp4,30.0,151,5.033333333333333,512,512,0.715
B,B_99.mp4,30.0,152,5.066666666666666,512,512,0.773
C,C (1).mp4,30.0,68,2.2666666666666666,1920,1080,4.865
C,C (10).mp4,30.0,69,2.3,1920,1080,4.986
C,C (11).mp4,30.0,73,2.433333333333333,1920,1080,5.241
C,C (12).mp4,30.0,70,2.3333333333333335,1920,1080,5.039
C,C (13).mp4,30.0,63,2.1,1920,1080,4.545
C,C (14).mp4,30.0,65,2.1666666666666665,1920,1080,4.637
C,C (15).mp4,30.0,67,2.2333333333333334,1920,1080,4.856
C,C (16).mp4,30.0,68,2.2666666666666666,1920,1080,5.002
C,C (17).mp4,30.0,67,2.2333333333333334,1920,1080,4.825
C,C (18).mp4,30.0,55,1.8333333333333333,1920,1080,4.019
C,C (19).mp4,30.0,54,1.8,1920,1080,3.912
C,C (2).mp4,30.0,70,2.3333333333333335,1920,1080,4.968
C,C (20).mp4,30.0,63,2.1,1920,1080,4.6
C,C (21).mp4,30.0,64,2.1333333333333333,1920,1080,4.634
C,C (22).mp4,30.0,65,2.1666666666666665,1920,1080,4.882
C,C (23).mp4,30.0,57,1.9,1920,1080,4.085
C,C (24).mp4,30.0,59,1.9666666666666666,1920,1080,4.25
C,C (25).mp4,30.0,55,1.8333333333333333,1920,1080,3.951
C,C (26).mp4,30.0,58,1.9333333333333333,1920,1080,4.202
C,C (27).mp4,30.0,58,1.9333333333333333,1920,1080,4.176
C,C (28).mp4,30.0,61,2.033333333333333,1920,1080,4.444
C,C (29).mp4,30.0,61,2.033333333333333,1920,1080,4.438
C,C (3).mp4,30.0,72,2.4,1920,1080,5.128
C,C (30).mp4,30.0,67,2.2333333333333334,1920,1080,4.821
C,C (31).mp4,30.0,70,2.3333333333333335,1920,1080,5.014
C,C (32).mp4,30.0,66,2.2,1920,1080,4.724
C,C (33).mp4,30.0,64,2.1333333333333333,1920,1080,4.64
C,C (34).mp4,30.0,56,1.8666666666666667,1920,1080,4.038
C,C (35).mp4,30.0,62,2.066666666666667,1920,1080,4.493
C,C (36).mp4,30.0,63,2.1,1920,1080,4.537
C,C (37).mp4,30.0,64,2.1333333333333333,1920,1080,4.699
C,C (38).mp4,30.0,64,2.1333333333333333,1920,1080,4.588
C,C (39).mp4,30.0,69,2.3,1920,1080,4.932
C,C (4).mp4,30.0,65,2.1666666666666665,1920,1080,4.694
C,C (40).mp4,30.0,66,2.2,1920,1080,4.745
C,C (41).mp4,30.0,64,2.1333333333333333,1920,1080,4.626
C,C (42).mp4,30.0,60,2.0,1920,1080,4.332
C,C (43).mp4,30.0,60,2.0,1920,1080,4.321
C,C (44).mp4,30.0,58,1.9333333333333333,1920,1080,4.162
C,C (45).mp4,30.0,59,1.9666666666666666,1920,1080,4.227
C,C (46).mp4,30.0,61,2.033333333333333,1920,1080,4.441
C,C (47).mp4,30.0,60,2.0,1920,1080,4.326
C,C (48).mp4,30.0,61,2.033333333333333,1920,1080,4.474
C,C (49).mp4,30.0,62,2.066666666666667,1920,1080,4.55
C,C (5).mp4,30.0,66,2.2,1920,1080,4.706
C,C (50).mp4,30.0,55,1.8333333333333333,1920,1080,3.965
C,C (51).mp4,30.0,60,2.0,1920,1080,4.297
C,C (52).mp4,30.0,61,2.033333333333333,1920,1080,4.389
C,C (53).mp4,30.0,61,2.033333333333333,1920,1080,4.42
C,C (54).mp4,30.0,63,2.1,1920,1080,4.534
C,C (55).mp4,30.0,55,1.8333333333333333,1920,1080,3.993
C,C (56).mp4,30.0,61,2.033333333333333,1920,1080,4.428
C,C (57).mp4,30.0,71,2.3666666666666667,1920,1080,5.072
C,C (58).mp4,30.0,65,2.1666666666666665,1920,1080,4.664
C,C (59).mp4,30.0,68,2.2666666666666666,1920,1080,4.887
C,C (6).mp4,30.0,70,2.3333333333333335,1920,1080,5.062
C,C (60).mp4,30.0,67,2.2333333333333334,1920,1080,4.786
C,C (7).mp4,30.0,71,2.3666666666666667,1920,1080,5.065
C,C (8).mp4,30.0,64,2.1333333333333333,1920,1080,4.656
C,C (9).mp4,30.0,62,2.066666666666667,1920,1080,4.635
C,C_11.mp4,30.0,113,3.7666666666666666,512,512,0.359
C,C_12.mp4,30.0,152,5.066666666666666,512,512,0.803
C,C_18.mp4,30.0,61,2.033333333333333,1920,1080,4.499
C,C_19.mp4,30.0,150,5.0,512,512,0.432
C,C_22.mp4,30.0,150,5.0,512,512,0.933
C,C_27.mp4,30.0,150,5.0,512,512,0.421
C,C_29.mp4,30.0,72,2.4,1920,1080,5.255
C,C_31.mp4,30.0,152,5.066666666666666,512,512,0.892
C,C_32.mp4,30.0,149,4.966666666666667,512,512,0.828
C,C_33.mp4,30.0,150,5.0,512,512,0.435
C,C_40.mp4,30.0,150,5.0,512,512,0.387
C,C_41.mp4,30.0,115,3.8333333333333335,512,512,0.344
C,C_48.mp4,30.0,149,4.966666666666667,512,512,0.875
C,C_49.mp4,30.0,79,2.6333333333333333,1920,1080,5.655
C,C_5.mp4,30.0,152,5.066666666666666,512,512,0.958
C,C_52.mp4,30.0,149,4.966666666666667,512,512,0.862
C,C_55.mp4,30.0,73,2.433333333333333,1920,1080,5.205
C,C_56.mp4,30.0,76,2.533333333333333,1920,1080,5.5
C,C_57.mp4,30.0,57,1.9,1920,1080,4.214
C,C_59.mp4,30.0,150,5.0,512,512,0.9
C,C_6.mp4,30.0,67,2.2333333333333334,1920,1080,4.795
C,C_60.mp4,30.0,76,2.533333333333333,1920,1080,5.5
C,C_61.mp4,30.0,150,5.0,512,512,0.421
C,C_62.mp4,30.0,152,5.066666666666666,512,512,0.892
C,C_64.mp4,30.0,114,3.8,512,512,0.304
C,C_65.mp4,30.0,148,4.933333333333334,512,512,0.437
C,C_66.mp4,30.0,74,2.466666666666667,1920,1080,5.242
C,C_67.mp4,30.0,63,2.1,1920,1080,4.616
C,C_68.mp4,30.0,152,5.066666666666666,512,512,0.826
C,C_71.mp4,30.0,150,5.0,512,512,0.44
C,C_73.mp4,30.0,150,5.0,512,512,0.407
C,C_76.mp4,30.0,69,2.3,1920,1080,4.895
C,C_77.mp4,30.0,152,5.066666666666666,512,512,0.822
C,C_78.mp4,30.0,71,2.3666666666666667,1920,1080,5.146
C,C_79.mp4,30.0,66,2.2,1920,1080,4.803
C,C_8.mp4,30.0,76,2.533333333333333,1920,1080,5.446
C,C_81.mp4,30.0,152,5.066666666666666,512,512,0.787
C,C_82.mp4,30.0,150,5.0,512,512,0.333
C,C_84.mp4,30.0,113,3.7666666666666666,512,512,0.339
C,C_89.mp4,30.0,114,3.8,512,512,0.345
C,C_90.mp4,30.0,77,2.566666666666667,1920,1080,5.541
C,C_96.mp4,30.0,115,3.8333333333333335,512,512,0.354
D,D (10).mp4,30.0,74,2.466666666666667,1920,1080,5.394
D,D (11).mp4,30.0,72,2.4,1920,1080,5.291
D,D (12).mp4,30.0,77,2.566666666666667,1920,1080,5.625
D,D (13).mp4,30.0,74,2.466666666666667,1920,1080,5.358
D,D (14).mp4,30.0,76,2.533333333333333,1920,1080,5.506
D,D (15).mp4,30.0,75,2.5,1920,1080,5.513
D,D (16).mp4,30.0,69,2.3,1920,1080,5.112
D,D (17).mp4,30.0,75,2.5,1920,1080,5.562
D,D (18).mp4,30.0,75,2.5,1920,1080,5.51
D,D (19).mp4,30.0,79,2.6333333333333333,1920,1080,5.742
D,D (20).mp4,30.0,76,2.533333333333333,1920,1080,5.502
D,D (21).mp4,30.0,70,2.3333333333333335,1920,1080,5.2
D,D (22).mp4,30.0,77,2.566666666666667,1920,1080,5.517
D,D (23).mp4,30.0,76,2.533333333333333,1920,1080,5.596
D,D (24).mp4,30.0,71,2.3666666666666667,1920,1080,5.159
D,D (25).mp4,30.0,76,2.533333333333333,1920,1080,5.602
D,D (26).mp4,30.0,68,2.2666666666666666,1920,1080,4.948
D,D (27).mp4,30.0,72,2.4,1920,1080,5.384
D,D (28).mp4,30.0,76,2.533333333333333,1920,1080,5.445
D,D (29).mp4,30.0,88,2.933333333333333,1920,1080,6.381
D,D (30).mp4,30.0,74,2.466666666666667,1920,1080,5.473
D,D (31).mp4,30.0,71,2.3666666666666667,1920,1080,5.139
D,D (32).mp4,30.0,78,2.6,1920,1080,5.612
D,D (33).mp4,30.0,78,2.6,1920,1080,5.642
D,D (34).mp4,30.0,88,2.933333333333333,1920,1080,6.438
D,D (35).mp4,30.0,77,2.566666666666667,1920,1080,5.672
D,D (36).mp4,30.0,75,2.5,1920,1080,5.417
D,D (37).mp4,30.0,72,2.4,1920,1080,5.171
D,D (8).mp4,30.0,79,2.6333333333333333,1920,1080,5.826
D,D (9).mp4,30.0,78,2.6,1920,1080,5.654
D,D_1.mp4,30.0,150,5.0,512,512,1.251
D,D_100.mp4,30.0,151,5.033333333333333,512,512,0.735
D,D_11.mp4,14.916666666666666,86,5.765363128491621,1280,720,2.997
D,D_12.mp4,30.0,153,5.1,512,512,0.879
D,D_13.mp4,30.0,150,5.0,512,512,0.516
D,D_15.mp4,30.0,152,5.066666666666666,512,512,0.581
D,D_16.mp4,30.0,152,5.066666666666666,512,512,0.875
D,D_19.mp4,30.0,153,5.1,512,512,0.723
D,D_20.mp4,30.0,151,5.033333333333333,512,512,0.709
D,D_21.mp4,30.0,150,5.0,512,512,0.564
D,D_22.mp4,14.985014985014985,79,5.271933333333333,1280,720,2.765
D,D_23.mp4,30.0,152,5.066666666666666,512,512,0.554
D,D_24.mp4,30.0,150,5.0,512,512,0.766
D,D_25.mp4,30.0,149,4.966666666666667,512,512,1.3
D,D_26.mp4,30.0,150,5.0,512,512,1.349
D,D_27.mp4,14.916666666666666,69,4.625698324022347,1280,720,2.448
D,D_28.mp4,30.0,152,5.066666666666666,512,512,0.579
D,D_29.mp4,14.985014985014985,57,3.8038,1280,720,1.995
D,D_32.mp4,30.0,154,5.133333333333334,512,512,0.978
D,D_33.mp4,30.0,152,5.066666666666666,512,512,0.581
D,D_35.mp4,30.0,149,4.966666666666667,512,512,0.466
D,D_36.mp4,30.0,149,4.966666666666667,512,512,0.952
D,D_37.mp4,14.985014985014985,66,4.4044,1280,720,2.338
D,D_38.mp4,30.0,153,5.1,512,512,0.731
D,D_39.mp4,14.916666666666666,56,3.7541899441340782,1280,720,1.998
D,D_4.mp4,30.0,150,5.0,512,512,0.815
D,D_41.mp4,30.0,151,5.033333333333333,512,512,0.72
D,D_42.mp4,14.985014985014985,73,4.871533333333334,1280,720,2.573
D,D_43.mp4,30.0,152,5.066666666666666,512,512,0.585
D,D_44.mp4,30.0,150,5.0,512,512,0.786
D,D_45.mp4,14.916666666666666,81,5.430167597765363,1280,720,2.808
D,D_46.mp4,30.0,152,5.066666666666666,512,512,0.518
D,D_47.mp4,30.0,152,5.066666666666666,512,512,0.727
D,D_49.mp4,30.0,151,5.033333333333333,512,512,0.717
D,D_50.mp4,30.0,150,5.0,512,512,1.251
D,D_51.mp4,30.0,152,5.066666666666666,512,512,0.742
D,D_53.mp4,30.0,150,5.0,512,512,0.767
D,D_54.mp4,30.0,149,4.966666666666667,512,512,1.3
D,D_57.mp4,30.0,150,5.0,512,512,0.727
D,D_58.mp4,30.0,154,5.133333333333334,512,512,1.265
D,D_59.mp4,30.0,151,5.033333333333333,512,512,0.732
D,D_6.mp4,30.0,150,5.0,512,512,0.516
D,D_60.mp4,30.0,151,5.033333333333333,512,512,0.709
D,D_61.mp4,30.0,152,5.066666666666666,512,512,0.892
D,D_63.mp4,30.0,152,5.066666666666666,512,512,0.777
D,D_64.mp4,30.0,152,5.066666666666666,512,512,0.575
D,D_69.mp4,30.0,152,5.066666666666666,512,512,0.937
D,D_7.mp4,30.0,152,5.066666666666666,512,512,0.554
D,D_71.mp4,30.0,151,5.033333333333333,512,512,0.741
D,D_72.mp4,14.916666666666666,73,4.893854748603352,1280,720,2.567
D,D_74.mp4,30.0,152,5.066666666666666,512,512,0.518
D,D_75.mp4,30.0,150,5.0,512,512,0.558
D,D_76.mp4,30.0,152,5.066666666666666,512,512,0.585
D,D_77.mp4,14.916666666666666,89,5.966480446927375,1280,720,3.089
D,D_79.mp4,30.0,150,5.0,512,512,0.676
D,D_8.mp4,30.0,150,5.0,512,512,0.75
D,D_80.mp4,30.0,152,5.066666666666666,512,512,0.575
D,D_82.mp4,30.0,154,5.133333333333334,512,512,1.282
D,D_83.mp4,30.0,152,5.066666666666666,512,512,0.579
D,D_84.mp4,30.0,149,4.966666666666667,512,512,0.466
D,D_85.mp4,30.0,150,5.0,512,512,0.558
D,D_87.mp4,30.0,150,5.0,512,512,0.545
D,D_90.mp4,30.0,150,5.0,512,512,0.545
D,D_91.mp4,30.0,153,5.1,512,512,1.25
D,D_94.mp4,30.0,155,5.166666666666667,512,512,0.892
D,D_95.mp4,30.0,151,5.033333333333333,512,512,0.704
D,D_96.mp4,30.0,150,5.0,512,512,0.564
D,D_97.mp4,30.0,152,5.066666666666666,512,512,0.89
D,D_98.mp4,30.0,149,4.966666666666667,512,512,0.952
D,D_99.mp4,30.0,150,5.0,512,512,1.349
E,E (1).mp4,30.0,65,2.1666666666666665,1920,1080,4.85
E,E (10).mp4,30.0,52,1.7333333333333334,1920,1080,3.763
E,E (11).mp4,30.0,58,1.9333333333333333,1920,1080,4.207
E,E (12).mp4,30.0,55,1.8333333333333333,1920,1080,4.059
E,E (13).mp4,30.0,60,2.0,1920,1080,4.376
E,E (14).mp4,30.0,61,2.033333333333333,1920,1080,4.56
E,E (15).mp4,30.0,59,1.9666666666666666,1920,1080,4.315
E,E (16).mp4,30.0,59,1.9666666666666666,1920,1080,4.304
E,E (17).mp4,30.0,58,1.9333333333333333,1920,1080,4.289
E,E (18).mp4,30.0,54,1.8,1920,1080,4.01
E,E (19).mp4,30.0,55,1.8333333333333333,1920,1080,4.106
E,E (2).mp4,30.0,49,1.6333333333333333,1920,1080,3.669
E,E (20).mp4,30.0,59,1.9666666666666666,1920,1080,4.346
E,E (21).mp4,30.0,55,1.8333333333333333,1920,1080,4.146
E,E (22).mp4,30.0,62,2.066666666666667,1920,1080,4.554
E,E (23).mp4,30.0,64,2.1333333333333333,1920,1080,4.703
E,E (24).mp4,30.0,66,2.2,1920,1080,4.777
E,E (25).mp4,30.0,62,2.066666666666667,1920,1080,4.649
E,E (26).mp4,30.0,57,1.9,1920,1080,4.163
E,E (27).mp4,30.0,63,2.1,1920,1080,4.841
E,E (28).mp4,30.0,59,1.9666666666666666,1920,1080,4.356
E,E (29).mp4,30.0,54,1.8,1920,1080,4.118
E,E (3).mp4,30.0,49,1.6333333333333333,1920,1080,3.652
E,E (30).mp4,30.0,63,2.1,1920,1080,4.664
E,E (31).mp4,30.0,59,1.9666666666666666,1920,1080,4.293
E,E (32).mp4,30.0,63,2.1,1920,1080,4.813
E,E (33).mp4,30.0,62,2.066666666666667,1920,1080,4.559
E,E (34).mp4,30.0,63,2.1,1920,1080,4.678
